GISJOIN,pop1990,hhsize1990,mhi1990,coastdist,cbddist,hhtrans1994,salesprice1994,salespricesf1994
G24051000302001043,34,2.133333333,9279,563.9178821,1326.174239,,,
G24051000302002001,62,2.133333333,9279,543.5578209,1371.858898,,,
G24051000302002002,76,1.948717949,9279,458.5657952,1283.838091,,,
G24051000302002003,29,1.705882353,9279,399.6598706,1224.943281,1,26000,22.33676976
G24051000302002004,19,1.583333333,9279,367.0284914,1191.524718,1,60000,43.47826087
G24051000302002007,205,1.694214876,9279,270.36541,1110.561682,1,75000,51.54639175
G24051000302002023,12,1.666666667,9279,310.5008108,1249.32416,,,
G24051000302002024,29,2.071428571,9279,354.5498259,1272.794988,,,
G24051000302002025,87,2.023255814,9279,417.1337259,1328.929244,,,
G24051000302002026,32,2.285714286,9279,496.4010593,1420.224812,1,60000,40.08016032
G24051000302002028,37,2.16,9279,373.7059134,1357.810809,,,
G24051000302002029,13,3.25,9279,238.911509,1295.732694,,,
G24051000302002030,42,1.68,9279,310.3655967,1368.292259,,,
G24051000302002031,17,2.16,9279,358.9232885,1385.740429,,,
G24051000302002032,10,1.666666667,9279,366.7686038,1453.798029,,,
G24051000302002043,8,1.666666667,9279,322.9057109,1313.730854,,,
G24051000401001042,3,3,28750,276.0011276,601.872725,,,
G24051000402001005,8,Inf,8022,1345.409423,835.177736,,,
G24051000402001006,47,1.807692308,8022,1285.744052,772.0953659,,,
G24051000601001000,103,2.710526316,28438,1859.475404,3824.59255,8,32250,34.36129386
G24051000601001001,216,2.95890411,28438,1828.240885,3779.812051,8,21650,20.81730769
G24051000601001002,15,2.5,28438,1775.495932,3681.390724,3,38500,34.43649374
G24051000601001003,64,2.461538462,28438,1730.915859,3589.546738,3,34000,33.73015873
G24051000601001004,35,2.5,28438,1649.409027,3570.909654,2,31202,29.08766042
G24051000601001006,174,2.761904762,28438,1646.808028,3643.01876,5,24250,20.72649573
G24051000601001007,30,2.727272727,28438,1735.671202,3771.502344,1,13750,12.73148148
G24051000601002000,182,2.676470588,21359,1637.713697,3754.873958,2,46950,40.12820513
G24051000601002001,141,2.238095238,21359,1599.176543,3684.409306,3,45900,44.6875
G24051000601002002,160,2.53968254,21359,1559.362712,3623.355936,5,40000,34.46428571
G24051000601002003,162,2.492307692,21359,1519.559432,3561.490389,9,37000,39.10068426
G24051000601002004,129,2.6875,21359,1416.418128,3548.014153,3,46181,34.53038674
G24051000601002005,110,2.558139535,21359,1453.968709,3609.567626,5,49000,26.23126338
G24051000601002006,94,2.186046512,21359,1485.643307,3670.787232,1,20000,11.65501166
G24051000601002007,150,2.678571429,21359,1525.441533,3742.444924,4,22500,18.68770764
G24051000601003000,160,2.666666667,23854,1483.699333,3502.276687,7,24500,19.8048048
G24051000601003001,138,2.421052632,23854,1448.687641,3442.975491,3,23500,25.76754386
G24051000601003002,128,2.327272727,23854,1414.889756,3382.657132,,,
G24051000601003003,100,2.325581395,23854,1304.112382,3368.505298,1,25000,26.04166667
G24051000601003004,131,2.787234043,23854,1340.805804,3429.772814,5,50000,36.56862745
G24051000601003005,108,2.454545455,23854,1378.056457,3489.067777,4,48200,40.53306343
G24051000601004000,139,2.836734694,30391,1706.792033,3546.465885,5,22000,19.6969697
G24051000601004001,168,2.8,30391,1673.128713,3486.804552,3,20500,15.99702381
G24051000601004002,151,3.212765957,30391,1642.090177,3427.752523,2,29300,24.69246032
G24051000601004003,87,2.636363636,30391,1547.814627,3406.96262,4,43250,31.94241221
G24051000601004004,95,2.567567568,30391,1584.357852,3466.698868,,,
G24051000601004005,69,2.533333333,30391,1621.684175,3526.654031,1,5000,4.170141785
G24051000602001000,146,3.041666667,22552,1611.32303,3368.127649,3,14850,9.66796875
G24051000602001001,100,2.864864865,22552,1512.805675,3346.782882,5,17850,16.34615385
G24051000602001002,109,3.633333333,22552,1478.929668,3285.484746,3,27000,22.95918367
G24051000602001003,144,3.512195122,22552,1582.789892,3308.944612,2,24900,18.87534341
G24051000602001004,117,2.659090909,22552,1556.935057,3250.298963,4,17600,13.0952381
G24051000602002000,149,2.660714286,31719,1381.02306,3322.677706,3,47055,33.14393939
G24051000602002001,142,2.406779661,31719,1347.784654,3262.757523,4,23000,21.88751171
G24051000602002002,150,2.631578947,31719,1318.649185,3202.878288,2,53900,39.00144718
G24051000602002003,135,2.647058824,31719,1202.348661,3187.446824,4,23000,18.66759722
G24051000602002005,100,2.222222222,31719,1271.512107,3309.099342,3,36000,31.46853147
G24051000602003000,120,2.608695652,26346,1289.194408,3143.606148,,,
G24051000602003001,179,3.196428571,26346,1261.485027,3083.451995,2,20500,20.16152814
G24051000602003002,144,2.571428571,26346,1236.819901,3022.560801,6,13375,12.6069633
G24051000602003003,121,2.37254902,26346,1113.220565,3006.490824,2,28600,30.66508664
G24051000602003004,123,2.5625,26346,1141.896204,3068.305575,3,59415,36.05769231
G24051000602003005,118,2.622222222,26346,1170.420538,3128.807718,1,105000,32.9566855
G24051000602004000,135,3,18269,1473.321351,3014.813457,4,13750,13.22115385
G24051000602004001,173,3.392156863,18269,1457.209501,2955.45884,2,8250,7.964171245
G24051000602004002,154,3.347826087,18269,1330.39347,2926.530467,2,11450,10.78730465
G24051000602004003,113,2.69047619,18269,1348.640816,2986.893741,5,14500,11.18825301
G24051000602004004,170,2.833333333,18269,1215.261103,2962.472877,4,19500,16.83712121
G24051000602004005,160,3.076923077,18269,1196.296694,2901.900808,6,12875,12.76455026
G24051000602004006,102,2.217391304,18269,1066.997863,2883.764137,2,68250,34.57100116
G24051000602004007,118,2.31372549,18269,1088.806432,2944.797344,,,
G24051000602005000,141,3.133333333,18125,1532.776419,3191.289029,1,27500,21.80808882
G24051000602005001,114,3,18125,1510.150817,3132.655476,2,26450,27.55208333
G24051000602005002,166,3.32,18125,1491.811243,3074.430487,4,18000,12.39039094
G24051000602005003,180,3.461538462,18125,1367.414681,3045.949702,5,8000,7.299270073
G24051000602005004,145,2.9,18125,1388.995209,3105.175774,2,12237.5,12.77897267
G24051000602005005,113,2.568181818,18125,1414.130245,3164.05048,1,40000,33.38898164
G24051000603001000,166,3.608695652,14844,1444.192793,2897.277155,3,15500,12.3015873
G24051000603001001,99,3.413793103,14844,1433.046606,2837.910155,,,
G24051000603001002,149,3.239130435,14844,1424.072949,2777.185232,1,17500,13.15789474
G24051000603001003,136,3.487179487,14844,1417.525567,2714.527289,2,6875,5.192548707
G24051000603001004,115,3.382352941,14844,1411.418399,2657.532122,1,15500,14.03985507
G24051000603001005,155,4.84375,14844,1409.075369,2608.773366,1,5000,3.90625
G24051000603001006,66,3.3,14844,1278.24721,2575.903431,1,1000,1.282051282
G24051000603001007,110,3.142857143,14844,1283.103727,2626.013702,,,
G24051000603001008,76,3.166666667,14844,1318.987771,2690.736656,2,10000,8.252818035
G24051000603001009,85,3.4,14844,1326.423618,2754.157322,,,
G24051000603001010,74,3.083333333,14844,1305.006311,2808.992379,,,
G24051000603001011,61,3.210526316,14844,1316.549796,2868.097206,,,
G24051000603001012,30,3.333333333,14844,1259.086289,2740.10886,,,
G24051000603001013,61,3.8125,14844,1251.62746,2675.659983,1,4600,4.181818182
G24051000603002000,165,2.704918033,28875,1179.842037,2842.757798,4,22000,14.69979296
G24051000603002001,136,2.775510204,28875,1165.699242,2782.596772,3,7000,3.263403263
G24051000603002002,27,3.15625,28875,1206.717992,2728.868038,,,
G24051000603002003,70,2.279069767,28875,1170.402595,2659.386855,1,22000,15.21438451
G24051000603002004,81,2.696969697,28875,1164.523877,2602.116526,2,36770,23.43700159
G24051000603002005,25,2.37037037,28875,1160.738721,2552.103761,,,
G24051000603002006,39,2.37037037,28875,1086.317378,2539.756363,,,
G24051000603002007,8,2.696969697,28875,1091.108076,2590.257878,,,
G24051000603002008,28,2.279069767,28875,1096.981272,2647.722513,,,
G24051000603002009,37,3.15625,28875,1104.319515,2710.656325,2,30950,33.61982099
G24051000603002010,37,3.15625,28875,1155.802611,2719.583949,1,16000,20.40816327
G24051000603002011,114,2.590909091,28875,1033.292424,2764.402746,2,9750,8.828644888
G24051000603002012,127,2.645833333,28875,1048.992277,2824.752101,2,59500,31.02038494
G24051000603002013,47,2.043478261,28875,1023.557821,2713.758308,1,15700,13.08333333
G24051000603002014,92,2.19047619,28875,1015.202883,2666.806757,1,17000,21.51898734
G24051000603002015,88,1.872340426,28875,1010.40569,2609.491949,1,35900,46.74479167
G24051000603002016,61,1.967741935,28875,1038.501328,2545.418836,,,
G24051000603002017,43,1.791666667,28875,978.3060379,2539.255761,,,
G24051000604001002,49,2.2,5528,1438.179885,2367.481669,,,
G24051000604001003,17,2.2,5528,1376.058203,2348.737265,,,
G24051000604001011,69,1.971428571,5528,1046.816632,2171.695131,4,68750,60.89467383
G24051000604001012,66,1.93464238,5528,1138.679594,2204.716849,4,78025,63.10113154
G24051000604001013,91,2.333333333,5528,1021.260716,2222.619125,,,
G24051000604002006,109,2.477272727,12266,1525.819056,2584.001949,,,
G24051000604002007,131,3.195121951,12266,1406.568471,2548.642568,4,13292.5,9.348623188
G24051000604002008,62,2.583333333,12266,1431.542492,2419.624673,1,53900,39.17151163
G24051000604002009,40,2.352941176,12266,1408.233212,2476.932187,,,
G24051000604002010,190,3.958333333,12266,1277.182665,2516.762156,,,
G24051000604002016,35,3.515188516,12266,1022.144727,2431.622716,1,28000,19.97146933
G24051000604002017,106,3.655172414,12266,964.5956256,2388.254868,2,37737.5,7.190834604
G24051000604002018,60,2.608695652,12266,961.5939358,2464.170557,,,
G24051000701001008,83,3.054054054,20625,2112.238966,3658.000245,,,
G24051000701002000,59,2.80952381,24881,2068.000073,3883.095777,1,39900,36.53846154
G24051000701002001,137,2.854166667,24881,2039.700081,3835.868359,8,29250.5,26.78617216
G24051000701002002,134,2.68,24881,2005.256602,3777.557996,5,24000,19.48051948
G24051000701002003,115,2.738095238,24881,1972.090016,3718.633087,3,41500,31.62202381
G24051000701002004,129,2.804347826,24881,1939.432313,3659.449974,2,34750,28.20616883
G24051000701002005,124,2.638297872,24881,1908.140002,3601.036029,3,42750,31.65064103
G24051000701002009,139,3.088888889,24881,1775.327895,3512.758502,4,44700,32.52346612
G24051000701002010,121,2.688888889,24881,1805.829574,3571.917941,1,34000,35.41666667
G24051000701002011,116,3.222222222,24881,1839.113534,3631.387019,1,45000,38.46153846
G24051000701002012,104,3.058823529,24881,1885.087805,3694.60048,3,41135,36.42857143
G24051000701002013,112,2.947368421,24881,1912.546724,3751.918537,4,35050,36.51041667
G24051000701002014,113,2.825,24881,1942.022482,3808.386378,1,41700,33.0952381
G24051000701002015,57,2.590909091,24881,1969.896979,3854.22726,4,33000,34.375
G24051000702001002,102,3.642857143,16667,2137.991228,3316.951581,,,
G24051000702001004,124,3.757575758,16667,2032.578313,3148.720031,,,
G24051000702001005,134,3.621621622,16667,2042.772712,3202.35325,,,
G24051000702003003,130,2.765957447,18000,1754.851929,3252.12196,,,
G24051000702005003,148,3.441860465,10104,1924.863362,3104.912293,,,
G24051000703001014,44,2.588235294,18958,1530.432529,2692.049526,,,
G24051000703001021,42,2.625,18958,1588.123578,2935.807774,,,
G24051000703002000,125,3.787878788,19750,2023.325098,3094.809137,,,
G24051000703002001,172,3.822222222,19750,2023.762745,3042.723192,,,
G24051000703002006,30,3.333333333,19750,1886.893569,2777.041106,1,17000,14.21404682
G24051000703002011,168,3.818181818,19750,1906.942073,2994.07569,,,
G24051000703002012,181,4.113636364,19750,1914.713607,3049.897328,,,
G24051000704002003,48,3.428571429,20398,2042.923642,2402.088223,,,
G24051000704003002,146,2.862745098,8849,1738.203578,2080.917701,,,
G24051000801011004,32,2.620689655,21196,5192.909498,5680.671969,,,
G24051000801011005,77,2.655172414,21196,5311.296008,5670.882968,3,95000,49.09560724
G24051000801011006,59,2.894736842,21196,5301.505404,5602.734587,,,
G24051000801011007,30,2.894736842,21196,5238.840865,5609.609633,,,
G24051000801011008,20,2.894736842,21196,5195.285703,5564.443613,1,89000,59.33333333
G24051000801011009,91,2.375,21196,5171.013202,5516.864147,4,56950,35.23243881
G24051000801011010,23,2.375,21196,5106.343614,5471.382501,1,80000,43.08023694
G24051000801011011,106,2.789473684,21196,5047.097841,5388.69637,1,155000,59.79938272
G24051000801011017,46,2.696969697,21196,5113.957826,5592.99158,1,70000,44.87179487
G24051000801011018,44,2.620689655,21196,5155.014796,5636.832089,1,94000,64.29548564
G24051000801011020,23,1.916666667,21196,5001.379887,5478.97706,,,
G24051000801011021,43,2.696969697,21196,5070.202839,5548.238092,,,
G24051000801011023,24,3.428571429,21196,4908.99194,5260.590378,2,106500,39.18751409
G24051000801011024,5,3.230769231,21196,4749.392011,5211.649119,,,
G24051000801011025,23,3.230769231,21196,4801.070588,5217.481895,,,
G24051000801011027,32,3.555555556,21196,4967.171482,5242.397453,,,
G24051000801011034,9,2.5,21196,4915.09179,5397.301243,,,
G24051000801011035,16,2.5,21196,4873.81793,5335.795991,,,
G24051000801011036,15,3.230769231,21196,4833.284655,5275.252371,,,
G24051000801011037,10,2,21196,4066.807081,4657.033145,,,
G24051000801012001,70,2.476635514,26731,5085.191964,5671.045542,4,60750,45.47155689
G24051000801012002,42,2.476635514,26731,5004.553025,5537.636327,1,108500,74.21340629
G24051000801012003,79,2.476635514,26731,4997.265206,5567.358662,4,79250,66.04166667
G24051000801012004,23,2.148148148,26731,4978.932597,5584.883048,1,53000,51.7578125
G24051000801012005,12,2.148148148,26731,4985.893384,5563.039296,,,
G24051000801012006,34,2.476635514,26731,4775.734969,5301.077911,3,78000,67.98349057
G24051000801012007,40,2.476635514,26731,4796.249667,5299.67946,2,119500,61.48805129
G24051000801012009,30,2.4,26731,4881.663687,5463.703419,1,59900,58.49609375
G24051000801012010,30,2.4,26731,4915.234002,5502.049948,2,92500,63.84700442
G24051000801012011,23,2.148148148,26731,4942.416011,5543.509348,,,
G24051000801012012,37,2.369565217,26731,4880.354912,5503.242761,,,
G24051000801012013,30,2.369565217,26731,4941.31071,5582.714279,,,
G24051000801012014,91,2.328767123,26731,4954.013782,5626.599073,1,36000,25.56818182
G24051000801012015,79,2.328767123,26731,4993.15282,5670.087274,,,
G24051000801012016,38,2.245283019,26731,4898.182664,5585.146239,2,58750,49.18293718
G24051000801012017,36,2.245283019,26731,4843.983831,5505.128196,1,70000,54.6875
G24051000801012018,41,2.369565217,26731,4862.335431,5504.627754,,,
G24051000801012019,13,2.245283019,26731,4797.079452,5473.687624,,,
G24051000801012021,32,2.245283019,26731,4813.519885,5511.587955,,,
G24051000801013000,109,2.319587629,26622,4899.792838,5677.873176,2,65000,42.98941799
G24051000801013001,116,2.319587629,26622,4861.02737,5634.545044,5,56000,48.10996564
G24051000801013002,121,2.852631579,26622,4824.653131,5592.973779,6,47450,40.76460481
G24051000801013003,150,2.852631579,26622,4788.74554,5555.88892,2,55000,39.85507246
G24051000801013005,52,2.220930233,26622,4706.007565,5436.763394,1,64900,41.81701031
G24051000801013006,81,2.220930233,26622,4655.442628,5390.695878,2,53250,44.62089819
G24051000801013007,44,2.220930233,26622,4629.697074,5422.854364,,,
G24051000801013008,13,2.220930233,26622,4669.125082,5443.353413,1,52500,41.66666667
G24051000801013009,99,2.653846154,26622,4607.168758,5347.469404,8,42500,35.77441077
G24051000801013010,108,2.653846154,26622,4573.743084,5308.486803,8,49900,43.77192982
G24051000801013011,106,2.548387097,26622,4540.122268,5271.109826,4,53500,46.92982456
G24051000801013012,52,2.548387097,26622,4496.522508,5217.79877,,,
G24051000801014000,143,2.134328358,26319,4748.779467,5312.149788,5,55000,44.35483871
G24051000801014001,55,1.961038961,26319,4729.537449,5331.262403,1,65500,52.82258065
G24051000801014002,51,1.961038961,26319,4711.278514,5332.427799,4,56000,47.94354839
G24051000801014003,78,1.984615385,26319,4713.423179,5368.066418,4,39950,33.29166667
G24051000801014004,51,1.984615385,26319,4686.287065,5367.974385,3,46500,40.57591623
G24051000801014005,37,2.333333333,26319,4567.491569,5231.018241,,,
G24051000801014007,30,2.333333333,26319,4620.213617,5249.802019,,,
G24051000801014008,17,2.333333333,26319,4568.30228,5203.359121,,,
G24051000801014009,45,1.961038961,26319,4601.752128,5194.542148,,,
G24051000801014010,77,3.11627907,26319,4511.091879,5146.824058,4,33200,26.34920635
G24051000801014011,57,3.11627907,26319,4468.037717,5099.915832,2,32445,24.140625
G24051000801014012,78,2.857142857,26319,4415.357414,5097.437366,1,26550,19.75446429
G24051000801014013,62,2.857142857,26319,4458.578188,5147.131475,,,
G24051000801014014,63,2.74,26319,4408.138589,5149.469759,1,45900,35.63664596
G24051000801014015,74,2.74,26319,4362.274903,5096.173313,,,
G24051000801021000,27,2.7,20000,4338.339744,5130.278208,1,40900,29.0070922
G24051000801021001,88,2.708333333,20000,4257.95236,5021.652297,4,34512.5,25.56481481
G24051000801021002,30,2.708333333,20000,4259.883331,5061.100912,,,
G24051000801021012,12,2.708333333,20000,4226.17892,5027.996346,1,39800,22.40990991
G24051000801021013,124,2.755555556,20000,4166.527374,5038.047934,1,54000,43.5483871
G24051000801021014,30,2.142857143,20000,4218.899924,5069.163348,2,55950,45.12096774
G24051000801021015,170,3.269230769,20000,4179.880519,4969.00722,4,36500,28.43706048
G24051000801021016,421,3.141791045,20000,4001.398033,4812.96043,7,28500,22.54746835
G24051000801022002,128,3.047619048,23438,3866.323825,4730.479908,2,31500,33.67909664
G24051000801022003,126,3.073170732,23438,3836.940098,4642.688127,4,42950,47.93526786
G24051000801022004,109,2.868421053,23438,3812.684425,4558.600719,2,45000,47.10259104
G24051000801022005,47,3.916666667,23438,3792.625454,4491.278052,,,
G24051000801022006,336,3.5,23438,3632.516195,4458.742339,2,21250,22.33141132
G24051000801022007,64,3.385964912,23438,3649.001398,4319.221574,,,
G24051000801022008,136,3.090909091,23438,3802.867923,4686.876673,1,35000,39.0625
