GISJOIN,pop2020
G24001109551003058,0
G24001109551003087,22
G24001109551003114,1.942532230392
G24001109551003115,76.057467769608
G24001109551003116,0
G24001109551003117,12
G24001109551003108,35.185840707969
G24001109551003109,0
G24001109551003119,6.283185840691
G24001109551003120,3.141592920381
G24001109551003123,0
G24001109551003124,15.707964601763
G24001109551003131,10.681415929196
G24001109551003090,0
G24001109551003091,0
G24001109551003110,0
G24001109551003111,0
G24001109551003112,0
G24001109551003105,9
G24001109551003020,0
G24001109551003026,9.0625
G24001109551003027,0.9375
G24001109552011000,64
G24001109552011001,0
G24001109552011002,0
G24001109552011003,0
G24001109552011009,0
G24001109552011004,66
G24001109552011006,0
G24001109552011010,52
G24001109552011011,0
G24001109552011008,76.533333333306
G24001109552011023,5.466666666694
G24001109552011024,25
G24001109552011025,0
G24001109552011026,0
G24001109552011027,0
G24001109552011028,103.924854069036
G24001109552011029,0
G24001109552011030,0
G24001109552011031,1.138289789592
G24001109552011032,2.845724474088
G24001109552011042,6.091131667176
G24001109552011043,0
G24001109552011044,0
G24001109552011022,27
G24001109552011041,0
G24001109552011037,8
G24001109552011034,5
G24001109552011033,11
G24001109552011035,23.33333333334
G24001109552011058,6.66666666666
G24001109552011059,0
G24001109552011036,19
G24001109552011040,0
G24001109552011051,4.430415814344
G24001109552011052,14.189671439736
G24001109552011053,15.063413768728
G24001109552011076,5.316498977192
G24001109552011046,27
G24001109552011048,0
G24001109552011020,8.8
G24001109552011060,2.2
G24001109552011021,0
G24001109552011173,3
G24001109552011018,14.666666666674
G24001109552011019,7.333333333326
G24001109552011063,0
G24001109552011012,158.91710914925
G24001109552011005,26
G24001109552011007,0
G24001109552011015,9
G24001109552011016,0
G24001109552011017,0
G24001109552011013,0
G24001109552011014,8.08289085075
G24001109552011149,3
G24001109552011061,0
G24001109552011062,0
G24001109552011151,0
G24001109552011064,38
G24001109552011143,15
G24001109552011144,0
G24001109552011145,7
G24001109552011146,0
G24001109552011165,12
G24001109552011140,7
G24001109552011141,0
G24001109552011142,0
G24001109552011045,14.364385070832
G24001109552011049,20
G24001109552011050,37.784921426928
G24001109552011047,1.850693502224
G24001109552011166,0
G24001109552011055,4.000000000002
G24001109552011056,0
G24001109552011057,1.999999999998
G24001109552011075,7.5
G24001109552011077,7.5
G24001109552011078,5
G24001109552011074,17
G24001109552011065,12
G24001109552011066,7.85714285714
G24001109552011067,0
G24001109552011068,2.14285714286
G24001109552011069,14
G24001109552011070,0
G24001109552011071,23.111111111114
G24001109552011072,1.444444444456
G24001109552011073,1.444444444456
G24001109552011085,2.39546505732
G24001109552011086,22.295263002599
G24001109552011087,0
G24001109552011088,0
G24001109552011090,0
G24001109552011091,0
G24001109552011092,3.19395340978
G24001109552011038,2.307692307693
G24001109552011039,0
G24001109552011054,0.692307692307
G24001109552011079,0
G24001109552011080,9
G24001109552011082,0
G24001109552011083,0
G24001109552011081,0
G24001109552011148,16.209302325581
G24001109552011152,0
G24001109552011158,0.790697674419
G24001109552011160,0
G24001109552011161,0
G24001109552011147,0
G24001109552011153,0
G24001109552011154,0
G24001109552011156,25.039078556735
G24001109552011157,2.751920351533
G24001109552011159,6.421147486931
G24001109552011162,6.78785360477
G24001109552011089,0
G24001109552011107,18.692909850142
G24001109552011113,0
G24001109552011114,13.798256301311
G24001109552011109,0
G24001109552011111,68.733784147151
G24001109552011112,0
G24001109552011172,23
G24001109552011171,15
G24001109552011170,14
G24001109552011093,26.419354838721
G24001109552011094,0
G24001109552011097,5.032258064535
G24001109552011137,7.548387096783
G24001109552011095,0
G24001109552011096,0
G24001109552011138,0
G24001109552011139,0
G24001109552011100,0
G24001109552011103,3.999669908288
G24001109552011104,0
G24001109552011105,0
G24001109552011167,0.714568638362
G24001109552011084,0.28576145335
G24001109552011108,0
G24001109552011168,40.890368231697
G24001109552011106,7
G24001109552011120,12.64462809921
G24001109552011125,0
G24001109552011126,75.12396694218
G24001109552011127,0
G24001109552011128,2.2314049587
G24001109552011110,6.847826086962
G24001109552011115,14.152173913038
G24001109552011129,0
G24001109552011133,0
G24001109552011116,17
G24001109552011117,19.764705882348
G24001109552011163,1.235294117652
G24001109552011164,0
G24001109552011118,29.027021485603
G24001109552011119,7.981591477164
G24001109552011122,7
G24001109552011121,0
G24001109552011123,6.743540277927
G24001109552011124,2.247846759306
G24001109552021024,0
G24001109552011130,0.534774046266
G24001109552011131,0
G24001109552021091,2.465225953734
G24001109552011134,101.428114662808
G24001109552011135,0
G24001109552011136,0
G24001109552011155,2.571885337192
G24001109552011098,355
G24001109552011099,0
G24001109552011101,27
G24001109552011102,0
G24001109552011169,30
G24001109552012000,11.534883720936
G24001109552012001,9.372093023245
G24001109552012002,10.093023255819
G24001109552012003,12.093844835632
G24001109552012004,0
G24001109552012005,0
G24001109552012006,3.43347084024
G24001109552012007,0
G24001109552012008,1.71673542012
G24001109552012016,46.249700843582
G24001109552012018,0
G24001109552012021,29.276175255536
G24001109552012009,4.851241590555
G24001109552012010,316.910423072334
G24001109552012011,0
G24001109552011150,0
G24001109552012012,27.710620182861
G24001109552012014,0
G24001109552012015,18.765499547979
G24001109552012040,27.52388026916
G24001109552012013,21
G24001109552012017,2.411401357018
G24001109552012019,0
G24001109552012020,2.411401357018
G24001109552012025,2.411401357018
G24001109552012026,7.234204071054
G24001109552012034,12
G24001109552012035,20
G24001109552012024,2
G24001109552012023,21
G24001109552012022,14
G24001109552012028,7
G24001109552012032,7
G24001109552012039,34
G24001109552012037,0
G24001109552012038,14
G24001109552012046,42
G24001109552012036,5
G24001109552012044,10
G24001109552012043,8
G24001109552012033,13
G24001109552012041,7
G24001109552012031,12
G24001109552012030,8
G24001109552012065,12
G24001109552012064,12
G24001109552012042,22
G24001109552012062,16
G24001109552012061,18
G24001109552012045,20
G24001109552012059,16
G24001109552012047,24
G24001109552012048,0
G24001109552012049,0
G24001109552012057,18
G24001109552012056,24
G24001109552012055,26
G24001109552012054,2
G24001109552012075,16
G24001109552012058,3
G24001109552012073,12
G24001109552012060,13
G24001109552012071,20
G24001109552012070,21
G24001109552012063,19
G24001109552012068,2
G24001109552012067,18
G24001109552012066,4
G24001109552012029,8
G24001109552012027,6
G24001109552012094,3
G24001109552012093,14
G24001109552012092,1
G24001109552012100,0
G24001109552012091,0
G24001109552012099,0
G24001109552012069,14
G24001109552012089,11
G24001109552012088,12
G24001109552012072,5
G24001109552012085,11
G24001109552012074,11
G24001109552012083,7
G24001109552012076,12
G24001109552012077,11.73913043478
G24001109552012078,3.26086956522
G24001109552012086,42.831858407096
G24001109552012095,1.168141592904
G24001109552012087,4
G24001109552012084,16
G24001109552012108,4
G24001109552012082,10
G24001109552012081,18
G24001109552012102,0
G24001109552012050,0
G24001109552012051,0
G24001109552012052,0
G24001109552012053,2.453276150494
G24001109552012079,0
G24001109552012080,0
G24001109552012101,24.66072013781
G24001109552012106,18.886003711696
G24001109552012110,0
G24001109552012107,0
G24001109552012096,198
G24001109552012097,15
G24001109552012098,15
G24001109552012109,16
G24001109552012090,6.923076923079
G24001109552012103,2.076923076921
G24001109552012104,0
G24001109552012105,7
G24001109552021000,25
G24001109552021001,0
G24001109552021002,0
G24001109552021004,0
G24001109552021009,0
G24001109552021006,29.8125
G24001109552021008,6.1875
G24001109552021011,0
G24001109552021010,17
G24001109552021007,2.58620689655
G24001109552021014,16.379310344825
G24001109552021015,0
G24001109552021016,0
G24001109552021017,6.034482758625
G24001109552021003,0
G24001109552021005,0
G24001109552021019,0
G24001109552021020,0
G24001109552021021,0
G24001109552021012,1.459601476192
G24001109552021032,0.715896678568
G24001109552021033,0
G24001109552021034,1.82450184524
G24001109552021035,0
G24001109552021036,0
G24001109552021109,0
G24001109552021110,0
G24001109552021037,0
G24001109552021038,0
G24001109552021013,4.457943925249
G24001109552021018,48.542056074751
G24001109552021022,22.555555555562
G24001109552021023,6.444444444438
G24001109552021025,0.666666666666
G24001109552021026,1.333333333334
G24001109552021086,0
G24001109552021084,31.499999999987
G24001109552021087,0
G24001109552021088,0
G24001109552021094,5.500000000013
G24001109552021085,10
G24001109552021093,0
G24001109552021027,5.45454545455
G24001109552021028,4.54545454545
G24001109552021029,0
G24001109552021030,3
G24001109552021031,5
G24001109552021039,0
G24001109552021040,0
G24001109552021041,2.99402432823
G24001109552021044,0
G24001109552021045,5.989892014806
G24001109552021054,37.882351283854
G24001109552021055,9.1337323731
G24001109552021042,0
G24001109552021043,0
G24001109552021046,47.759493670896
G24001109552021047,1.240506329104
G24001109552021048,0
G24001109552021049,17.54716981131
G24001109552021050,0.56603773584
G24001109552021051,11.88679245282
G24001109552021071,0
G24001109552021070,0
G24001109552021069,5
G24001109552021092,0
G24001109552021052,4.023264079224
G24001109552021053,6.976735920776
G24001109552021056,8.313815917584
G24001109552021061,11.259225122486
G24001109552021062,52.945001334456
G24001109552021063,0
G24001109552021064,0
G24001109552021065,0
G24001109552021073,0
G24001109552021106,0
G24001109552021066,22.222222222224
G24001109552021067,0
G24001109552021072,1.777777777776
G24001109552021079,0
G24001109552021074,38.360655737703
G24001109552021075,0.639344262297
G24001109552021104,45
G24001109552021057,1.481957625474
G24001109552021060,29
G24001109552021059,21
G24001109552021058,9
G24001109552011132,0
G24001109552021090,9.12183717518
G24001109552021095,0.87816282482
G24001109552021082,0.692307692307
G24001109552021089,0
G24001109552021097,2.307692307693
G24001109552021096,0
G24001109552021098,7
G24001109552021099,1
G24001109552021080,47.730769230747
G24001109552021081,1.307692307691
G24001109552021083,1.961538461562
G24001109552021068,0
G24001109552021078,19
G24001109552021077,5.142857142852
G24001109552021102,6.857142857148
G24001109552021100,27.034482758612
G24001109552021107,0.965517241388
G24001109552021101,0.461538461538
G24001109552021103,1.538461538462
G24001109552021105,0
G24001109552021076,25
G24001109552021108,0
G24001109552022000,0
G24001109552022002,8
G24001109552022003,3.12451880916
G24001109552022004,18.080247395343
G24001109552022011,16.835652842053
G24001109552022012,0
G24001109552022013,0
G24001109552022017,0
G24001109552022018,0
G24001109552022020,0
G24001109552022005,0
G24001109552022008,15.8125
G24001109552022009,2.875
G24001109552022010,4.3125
G24001109552022006,11.2
G24001109552022007,2.8
G24001109552022014,2.615731576514
G24001109552022015,2.615731576514
G24001109552022021,2.615731576514
G24001109552022022,1.743821051014
G24001109552022024,2.615731576514
G24001109552022049,0
G24001109552022050,0
G24001109552022051,1.743821051014
G24001109552022023,0
G24001109552022001,7.941176470584
G24001109552022019,1.058823529416
G24001109552022052,0
G24001109552022053,0
G24001109552022026,72.481481481504
G24001109552022027,0
G24001109552022028,0
G24001109552022029,0
G24001109552022030,0
G24001109552022031,0
G24001109552022093,3.518518518496
G24001109552022016,1.009012545388
G24001109552022089,0
G24001109552022090,69.906779661012
G24001109552022091,0
G24001109552022116,3.093220338988
G24001109552022037,17.408707085206
G24001109552022038,12.05043940158
G24001109552022039,0
G24001109552022040,46.540853513214
G24001109552022092,0
G24001109552022034,0
G24001109552022032,0
G24001109552022033,0
G24001109552022048,0
G24001109552022055,0
G24001109552022035,0
G24001109552022036,17
G24001109552022047,6
G24001109552022056,0
G24001109552022139,0
G24001109552022057,0.68181818182
G24001109552022058,0
G24001109552022059,0
G24001109552022060,0
G24001109552022066,0
G24001109552022067,3.40909090909
G24001109552022068,0.90909090909
G24001109552022054,0
G24001109552022062,0
G24001109552022061,0
G24001109552022069,0
G24001109552022070,0
G24001109552022087,0
G24001109552022071,10
G24001109552022064,15
G24001109552022063,2.769230769228
G24001109552022065,0
G24001109552022072,9.230769230772
G24001109552022138,0
G24001109552022046,0
G24001109552022073,3.5
G24001109552022074,0
G24001109552022075,0
G24001109552022076,0
G24001109552022077,0
G24001109552022078,0
G24001109552022079,0
G24001109552022080,0
G24001109552022081,0.5
G24001109552022041,0.616587729927
G24001109552022045,0
G24001109552022086,0
G24001109552022088,9
G24001109552022096,0
G24001109552022115,0
G24001109552022117,0
G24001109552022042,0
G24001109552022082,0
G24001109552022083,0
G24001109552022084,0
G24001109552022085,0
G24001109552022110,7.2
G24001109552022112,1.8
G24001109552022113,0
G24001109552022094,5
G24001109552022095,19
G24001109552022097,40
G24001109552022098,0
G24001109552022099,36
G24001109552022100,16.32
G24001109552022101,0
G24001109552022102,0.68
G24001109553011084,0
G24001109553011085,0
G24001109553011086,0
G24001109552022136,0
G24001109552022103,43.743642080104
G24001109552022104,1.764836515932
G24001109552022105,0
G24001109552022127,194.720295589704
G24001109552022128,1.764836515932
G24001109552022130,52.945095477668
G24001109552022132,0
G24001109552022133,0.588278838644
G24001109552022134,12.942134450168
G24001109552022135,0
G24001109552022140,0
G24001109552022141,0
G24001109552022145,0
G24001109552022129,25
G24001109552022131,136
G24001109552022106,16.790125790264
G24001109552022107,7.069526648504
G24001109552022108,0
G24001109552022109,22.092270776642
G24001109552022111,2.651072493256
G24001109552022114,23.859652438768
G24001109552022118,4.418454155382
G24001109552022119,10.604289972756
G24001109552022120,21.208579945646
G24001109552022121,3.534763324252
