STATEFP,COUNTYFP,TRACTCE,BLOCKCE,GEOID,NAME,MTFCC,UR,UACE,UATYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GISJOIN,Shape_area,Shape_len
24,005,403802,1024,240054038021024,Block 1024,G5040,U,04843,U,S,1101,0,+39.3982083,-076.7199815,G24000504038021024,1100.99851276,144.114607025
24,005,403802,2005,240054038022005,Block 2005,G5040,U,04843,U,S,635,0,+39.4041047,-076.7095946,G24000504038022005,634.906664288,104.08957257
24,005,403803,2017,240054038032017,Block 2017,G5040,U,04843,U,S,44262,0,+39.3951896,-076.6729353,G24000504038032017,44262.0485743,930.829209854
24,005,403803,1020,240054038031020,Block 1020,G5040,U,04843,U,S,671,0,+39.3839512,-076.6959741,G24000504038031020,670.924663905,97.2480226158
24,005,403402,2011,240054034022011,Block 2011,G5040,U,04843,U,S,15807,0,+39.3659805,-076.7237412,G24000504034022011,15807.1555805,515.912397575
24,005,403201,1002,240054032011002,Block 1002,G5040,U,04843,U,S,16530,0,+39.3610940,-076.7223905,G24000504032011002,16529.8859089,580.789579062
24,005,403802,1033,240054038021033,Block 1033,G5040,R,,,S,131172,0,+39.4055741,-076.7251235,G24000504038021033,131172.269279,1556.07877593
24,005,403702,2042,240054037022042,Block 2042,G5040,U,04843,U,S,20559,0,+39.3999678,-076.7533446,G24000504037022042,20559.7877628,583.281437909
24,005,403801,1033,240054038011033,Block 1033,G5040,R,,,S,9269,0,+39.4121122,-076.7287740,G24000504038011033,9269.19324939,411.282316804
24,005,403701,1024,240054037011024,Block 1024,G5040,U,04843,U,S,19332,0,+39.3886080,-076.7376332,G24000504037011024,19331.7014424,573.856339827
24,005,403701,1004,240054037011004,Block 1004,G5040,U,04843,U,S,6342,0,+39.3965799,-076.7369973,G24000504037011004,6340.98214514,328.409412011
24,005,403702,1002,240054037021002,Block 1002,G5040,U,04843,U,S,2419,0,+39.3934990,-076.7496246,G24000504037021002,2419.45974685,229.344953862
24,005,403702,1012,240054037021012,Block 1012,G5040,U,04843,U,S,25872,0,+39.3939814,-076.7461008,G24000504037021012,25871.7322445,660.646380986
24,005,403500,1001,240054035001001,Block 1001,G5040,U,04843,U,S,4419,0,+39.3812212,-076.6870623,G24000504035001001,4418.98150287,288.210729081
24,005,403100,1000,240054031001000,Block 1000,G5040,U,04843,U,S,19096,0,+39.3564468,-076.7321461,G24000504031001000,19096.4487751,896.476696746
24,005,403201,1012,240054032011012,Block 1012,G5040,U,04843,U,S,30790,0,+39.3571774,-076.7254098,G24000504032011012,30789.9237409,891.698190776
24,005,403500,2012,240054035002012,Block 2012,G5040,U,04843,U,S,8826,0,+39.3729861,-076.6967479,G24000504035002012,8825.89443204,367.77423606
24,005,405000,2045,240054050002045,Block 2045,G5040,U,04843,U,S,140361,0,+39.5688882,-076.8391094,G24000504050002045,140361.780768,2138.0290809
24,005,405000,1083,240054050001083,Block 1083,G5040,R,,,S,2971356,5895,+39.6013850,-076.8043709,G24000504050001083,2977251.57234,8173.8172874
24,005,405000,1054,240054050001054,Block 1054,G5040,R,,,S,2390486,18307,+39.6260207,-076.7646897,G24000504050001054,2408792.67775,8720.17194282
24,005,405000,2050,240054050002050,Block 2050,G5040,R,,,S,1469,0,+39.5581385,-076.8107562,G24000504050002050,1469.15848631,195.963892682
24,005,408200,2024,240054082002024,Block 2024,G5040,R,,,S,567839,0,+39.5412062,-076.6687665,G24000504082002024,567839.312788,5241.88956595
24,005,408200,1004,240054082001004,Block 1004,G5040,R,,,S,90382,0,+39.5309108,-076.7148703,G24000504082001004,90382.4004521,1230.45406901
24,005,408200,2017,240054082002017,Block 2017,G5040,R,,,S,2852473,4281,+39.5261971,-076.6835449,G24000504082002017,2856754.25732,7272.37174404
24,005,408200,2026,240054082002026,Block 2026,G5040,R,,,S,61680,0,+39.5440288,-076.6696189,G24000504082002026,61680.0504127,1073.77840198
24,005,408503,2000,240054085032000,Block 2000,G5040,U,04843,U,S,44988,0,+39.4623019,-076.6191209,G24000504085032000,44988.5320337,1857.16856997
24,005,408505,2034,240054085052034,Block 2034,G5040,U,04843,U,S,33427,0,+39.4514256,-076.6191058,G24000504085052034,33426.7830643,855.646531797
24,005,408505,1015,240054085051015,Block 1015,G5040,U,04843,U,S,32844,0,+39.4531462,-076.6207172,G24000504085051015,32843.6380369,872.085419265
24,005,408304,1003,240054083041003,Block 1003,G5040,U,04843,U,S,1844,0,+39.4552670,-076.6556101,G24000504083041003,1844.41926836,226.741747824
24,005,408304,1019,240054083041019,Block 1019,G5040,U,04843,U,S,1662,0,+39.4550359,-076.6556363,G24000504083041019,1662.30869268,200.693847144
24,005,408200,1049,240054082001049,Block 1049,G5040,R,,,S,2010908,0,+39.4989066,-076.7230748,G24000504082001049,2010907.68726,6994.41304238
24,005,408800,1011,240054088001011,Block 1011,G5040,U,04843,U,S,55624,0,+39.4341080,-076.6248680,G24000504088001011,55623.967453,922.890773309
24,005,408601,3011,240054086013011,Block 3011,G5040,U,04843,U,S,14792,0,+39.4356229,-076.6233459,G24000504086013011,14791.6943304,495.062243057
24,005,491402,2010,240054914022010,Block 2010,G5040,U,04843,U,S,5062,0,+39.3806428,-076.5701519,G24000504914022010,5061.95732951,312.517188446
24,005,491402,2009,240054914022009,Block 2009,G5040,U,04843,U,S,3192,0,+39.3813623,-076.5705931,G24000504914022009,3191.86426108,231.075665295
24,005,492102,2013,240054921022013,Block 2013,G5040,U,04843,U,S,6986,0,+39.3772566,-076.5570735,G24000504921022013,6985.91154247,878.631199749
24,005,490302,2001,240054903022001,Block 2001,G5040,U,04843,U,S,233,0,+39.4130326,-076.6004147,G24000504903022001,233.005241836,61.1364475082
24,005,490703,1006,240054907031006,Block 1006,G5040,U,04843,U,S,3027,0,+39.4029002,-076.6082188,G24000504907031006,3026.72996309,366.55179102
24,005,490703,1041,240054907031041,Block 1041,G5040,U,04843,U,S,2734,0,+39.3992147,-076.6084146,G24000504907031041,2734.18916054,381.191892345
24,005,490301,2005,240054903012005,Block 2005,G5040,U,04843,U,S,1631,0,+39.4135687,-076.6282775,G24000504903012005,1631.49746829,419.140342046
24,005,492002,1013,240054920021013,Block 1013,G5040,U,04843,U,S,53064,0,+39.3932642,-076.5452398,G24000504920021013,53064.1737801,1298.70628248
24,005,490500,3025,240054905003025,Block 3025,G5040,U,04843,U,S,1316,0,+39.3771458,-076.6428549,G24000504905003025,1315.88784968,133.586808591
24,005,490400,2024,240054904002024,Block 2024,G5040,U,04843,U,S,65581,0,+39.3810377,-076.6463644,G24000504904002024,65581.4581841,1115.31449634
24,005,490200,2007,240054902002007,Block 2007,G5040,U,04843,U,S,12578,0,+39.4196385,-076.6187691,G24000504902002007,12577.7933733,476.358323238
24,005,490200,1004,240054902001004,Block 1004,G5040,U,04843,U,S,17741,0,+39.4224585,-076.5986465,G24000504902001004,17740.7388322,588.691662254
24,005,490200,1006,240054902001006,Block 1006,G5040,U,04843,U,S,25221,0,+39.4202193,-076.6063986,G24000504902001006,25221.2195972,715.677795891
24,005,490701,1011,240054907011011,Block 1011,G5040,U,04843,U,S,32883,0,+39.4013303,-076.6265384,G24000504907011011,32883.1672975,913.810938594
24,005,410100,3000,240054101003000,Block 3000,G5040,R,,,S,4344558,25235,+39.5288549,-076.5616831,G24000504101003000,4369793.60829,11371.1504207
24,005,410200,1026,240054102001026,Block 1026,G5040,R,,,S,770,0,+39.5185352,-076.5252269,G24000504102001026,769.988780393,116.841640758
24,005,410100,4001,240054101004001,Block 4001,G5040,U,04843,U,S,566,0,+39.5172187,-076.5597467,G24000504101004001,565.580789895,93.0053214652
24,005,410200,1002,240054102001002,Block 1002,G5040,R,,,S,365,0,+39.5386150,-076.5353989,G24000504102001002,365.083487046,76.7941303869
24,005,410200,1011,240054102001011,Block 1011,G5040,U,04843,U,S,957,0,+39.5223312,-076.5532879,G24000504102001011,957.341938058,114.666334004
24,005,410200,2021,240054102002021,Block 2021,G5040,R,,,S,2195,0,+39.4811453,-076.5403568,G24000504102002021,2195.22762137,185.072404921
24,005,410200,1024,240054102001024,Block 1024,G5040,R,,,S,1186,0,+39.5138706,-076.5091931,G24000504102001024,1186.2990995,131.040435782
24,005,410100,2026,240054101002026,Block 2026,G5040,R,,,S,278,0,+39.5714012,-076.5558671,G24000504101002026,277.6036636,74.4987602769
24,005,411309,2020,240054113092020,Block 2020,G5040,U,04843,U,S,10553,0,+39.4046869,-076.4403110,G24000504113092020,10553.139349,462.112714152
24,005,411309,3029,240054113093029,Block 3029,G5040,U,04843,U,S,9234,0,+39.4057004,-076.4296613,G24000504113093029,9233.08659625,377.488471109
24,005,411202,3000,240054112023000,Block 3000,G5040,R,,,S,1167613,0,+39.4685109,-076.4807337,G24000504112023000,1167613.38368,4985.87206784
24,005,420302,2008,240054203022008,Block 2008,G5040,U,04843,U,S,7110,0,+39.2710382,-076.4941874,G24000504203022008,7110.46737148,384.190185182
24,005,420200,1024,240054202001024,Block 1024,G5040,U,04843,U,S,3997,0,+39.2616241,-076.5078252,G24000504202001024,3997.15951358,274.429829651
24,005,420800,2012,240054208002012,Block 2012,G5040,U,04843,U,S,1644,0,+39.2680715,-076.5118134,G24000504208002012,1643.85973228,242.468414023
24,005,420800,2010,240054208002010,Block 2010,G5040,U,04843,U,S,16048,0,+39.2647536,-076.5142761,G24000504208002010,16048.1337527,523.989572987
24,005,420800,3027,240054208003027,Block 3027,G5040,U,04843,U,S,13702,0,+39.2708429,-076.5216067,G24000504208003027,13701.6131876,483.6507086
24,005,420900,1044,240054209001044,Block 1044,G5040,U,04843,U,S,3635,0,+39.2613295,-076.5172177,G24000504209001044,3635.17430461,265.59446892
24,005,421000,1011,240054210001011,Block 1011,G5040,U,04843,U,S,10035,0,+39.2622902,-076.5284643,G24000504210001011,10034.5463731,542.758055383
24,005,420500,1037,240054205001037,Block 1037,G5040,U,04843,U,S,11251,0,+39.2892807,-076.5278747,G24000504205001037,11250.654751,484.880734009
24,005,421101,2037,240054211012037,Block 2037,G5040,U,04843,U,S,1046,0,+39.2525078,-076.5214561,G24000504211012037,1046.30792853,171.075836365
24,005,421101,2017,240054211012017,Block 2017,G5040,U,04843,U,S,3624,0,+39.2538662,-076.5221046,G24000504211012017,3623.97051988,542.762129036
24,005,420800,3010,240054208003010,Block 3010,G5040,U,04843,U,S,18022,0,+39.2708583,-076.5277976,G24000504208003010,18022.0302898,669.632908686
24,005,420702,1047,240054207021047,Block 1047,G5040,U,04843,U,S,6009,0,+39.2732156,-076.5253141,G24000504207021047,6008.70138942,340.946353693
24,005,420500,1038,240054205001038,Block 1038,G5040,U,04843,U,S,10126,0,+39.2887076,-076.5287308,G24000504205001038,10125.9087273,645.633843383
24,005,420600,3000,240054206003000,Block 3000,G5040,U,04843,U,S,3780,0,+39.2900938,-076.5242986,G24000504206003000,3779.59943877,761.208918679
24,005,420702,1046,240054207021046,Block 1046,G5040,U,04843,U,S,6921,0,+39.2733283,-076.5237996,G24000504207021046,6920.72814626,384.694236156
24,005,420900,1045,240054209001045,Block 1045,G5040,U,04843,U,S,3455,0,+39.2613659,-076.5163685,G24000504209001045,3455.13211088,241.876614235
24,005,421101,1012,240054211011012,Block 1012,G5040,U,04843,U,S,4747,0,+39.2576293,-076.5171564,G24000504211011012,4746.53594267,281.01079003
24,005,421101,1013,240054211011013,Block 1013,G5040,U,04843,U,S,22958,0,+39.2538713,-076.5119515,G24000504211011013,22958.2647524,951.542922849
24,005,421101,1026,240054211011026,Block 1026,G5040,U,04843,U,S,16857,0,+39.2526037,-076.5108728,G24000504211011026,16857.1755836,555.277160966
24,005,440300,1039,240054403001039,Block 1039,G5040,U,04843,U,S,5584,0,+39.3719896,-076.5124907,G24000504403001039,5584.36538869,371.588729306
24,005,440300,1040,240054403001040,Block 1040,G5040,U,04843,U,S,23901,0,+39.3715672,-076.5149998,G24000504403001040,23901.0633052,1843.02396505
24,005,440500,2005,240054405002005,Block 2005,G5040,U,04843,U,S,27855,0,+39.3599650,-076.5152544,G24000504405002005,27855.0126552,750.069085973
24,005,440400,1014,240054404001014,Block 1014,G5040,U,04843,U,S,19810,0,+39.3570130,-076.5236848,G24000504404001014,19809.7780601,583.803524658
24,005,440200,1001,240054402001001,Block 1001,G5040,U,04843,U,S,45880,0,+39.3623839,-076.5284454,G24000504402001001,45879.6741497,899.750306112
24,005,440500,1012,240054405001012,Block 1012,G5040,U,04843,U,S,35257,0,+39.3622937,-076.5135455,G24000504405001012,35257.2643827,936.473094752
24,005,440200,1011,240054402001011,Block 1011,G5040,U,04843,U,S,17746,0,+39.3585335,-076.5275735,G24000504402001011,17746.4586343,557.006432068
24,005,440200,1012,240054402001012,Block 1012,G5040,U,04843,U,S,12989,0,+39.3576982,-076.5282112,G24000504402001012,12989.0564026,462.39809937
24,005,440200,1015,240054402001015,Block 1015,G5040,U,04843,U,S,7301,0,+39.3568526,-076.5289112,G24000504402001015,7301.2381345,427.716494248
24,005,440400,1017,240054404001017,Block 1017,G5040,U,04843,U,S,24679,0,+39.3559779,-076.5275126,G24000504404001017,24679.0322721,675.463815757
24,005,440200,1019,240054402001019,Block 1019,G5040,U,04843,U,S,3100,0,+39.3561063,-076.5294380,G24000504402001019,3100.34536071,266.780756978
24,005,440400,1009,240054404001009,Block 1009,G5040,U,04843,U,S,68301,0,+39.3569662,-076.5191276,G24000504404001009,68300.7426965,1387.24357015
24,005,440701,1016,240054407011016,Block 1016,G5040,U,04843,U,S,14050,0,+39.3483248,-076.4942224,G24000504407011016,14050.4052235,832.202833421
24,005,440400,3024,240054404003024,Block 3024,G5040,U,04843,U,S,29182,0,+39.3471069,-076.5284608,G24000504404003024,29181.699613,670.110057609
24,005,440400,1010,240054404001010,Block 1010,G5040,U,04843,U,S,21567,0,+39.3565912,-076.5204546,G24000504404001010,21566.5589242,690.055032991
24,005,440500,2009,240054405002009,Block 2009,G5040,U,04843,U,S,14639,0,+39.3585179,-076.5172146,G24000504405002009,14639.129517,582.973060863
24,005,440400,3008,240054404003008,Block 3008,G5040,U,04843,U,S,39785,0,+39.3441387,-076.5210635,G24000504404003008,39784.7447755,951.880951214
24,005,441000,1024,240054410001024,Block 1024,G5040,U,04843,U,S,194656,0,+39.3337178,-076.5244078,G24000504410001024,194656.198216,2320.5460086
24,005,441000,1030,240054410001030,Block 1030,G5040,U,04843,U,S,43613,0,+39.3326005,-076.5284932,G24000504410001030,43613.1703867,1498.96774918
24,005,441000,2013,240054410002013,Block 2013,G5040,U,04843,U,S,4111,0,+39.3307037,-076.5294408,G24000504410002013,4110.67052802,280.612509758
24,005,452300,1016,240054523001016,Block 1016,G5040,U,04843,U,S,8408,0,+39.2963796,-076.5137454,G24000504523001016,8408.03379157,484.134984802
24,005,451200,1058,240054512001058,Block 1058,G5040,U,04843,U,S,1635,0,+39.3361187,-076.4794123,G24000504512001058,1635.21199764,373.293914509
24,005,451000,2046,240054510002046,Block 2046,G5040,U,04843,U,S,11761,0,+39.2716244,-076.4357802,G24000504510002046,11761.038002,448.001549364
24,005,451000,1015,240054510001015,Block 1015,G5040,U,04843,U,S,57221,0,+39.2812655,-076.4149825,G24000504510001015,57221.0045533,1097.22140715
24,005,450900,2025,240054509002025,Block 2025,G5040,U,04843,U,S,23727,0,+39.3022711,-076.4113898,G24000504509002025,23726.517743,614.980355484
24,005,450900,2044,240054509002044,Block 2044,G5040,U,04843,U,S,75019,0,+39.2917660,-076.4064810,G24000504509002044,75018.6717877,1865.1320462
24,005,451000,2015,240054510002015,Block 2015,G5040,R,,,S,362107,0,+39.2593967,-076.4271431,G24000504510002015,362106.99918,4146.48210249
24,005,451000,2053,240054510002053,Block 2053,G5040,R,,,S,40963,0,+39.2555724,-076.4345138,G24000504510002053,40963.1086253,902.865598904
24,005,451900,3024,240054519003024,Block 3024,G5040,U,04843,U,S,19878,0,+39.2312986,-076.4363939,G24000504519003024,19878.1501932,584.053457444
24,005,451900,3005,240054519003005,Block 3005,G5040,U,04843,U,S,265312,0,+39.2257873,-076.4335960,G24000504519003005,265312.393666,2174.39315119
24,005,451900,2007,240054519002007,Block 2007,G5040,U,04843,U,S,8695,0,+39.2308914,-076.4092024,G24000504519002007,8694.91932437,379.207062292
24,005,450100,3127,240054501003127,Block 3127,G5040,U,04843,U,S,20342,0,+39.3245789,-076.4975026,G24000504501003127,20341.6916403,675.826408752
24,005,450100,3056,240054501003056,Block 3056,G5040,U,04843,U,S,230939,0,+39.3196636,-076.4994569,G24000504501003056,230939.005073,2289.89724387
24,005,451300,1027,240054513001027,Block 1027,G5040,U,04843,U,S,22315,0,+39.3420848,-076.4629280,G24000504513001027,22314.5967471,1030.34108213
24,005,401506,2001,240054015062001,Block 2001,G5040,U,04843,U,S,810383,2824,+39.3091487,-076.7746301,G24000504015062001,813206.430167,7142.98882871
24,005,400400,2009,240054004002009,Block 2009,G5040,U,04843,U,S,19981,0,+39.2644324,-076.7282056,G24000504004002009,19981.4974248,681.526041123
24,005,492500,2002,240054925002002,Block 2002,G5040,U,04843,U,S,28317,0,+39.2669630,-076.7218087,G24000504925002002,28317.3769005,662.886947582
24,005,401000,2012,240054010002012,Block 2012,G5040,U,04843,U,S,100605,0,+39.2714275,-076.7556580,G24000504010002012,100604.682839,1756.10251087
24,005,401400,1018,240054014001018,Block 1018,G5040,U,04843,U,S,111728,0,+39.2674108,-076.7662139,G24000504014001018,111728.359318,1824.9914098
24,005,401507,1032,240054015071032,Block 1032,G5040,U,04843,U,S,8071,0,+39.3127604,-076.7477262,G24000504015071032,8070.69683151,977.738354484
24,005,400800,1022,240054008001022,Block 1022,G5040,U,04843,U,S,47603,0,+39.2778880,-076.7399989,G24000504008001022,47603.3925411,1028.99280173
24,005,400400,5009,240054004005009,Block 5009,G5040,U,04843,U,S,64983,0,+39.2522001,-076.7275275,G24000504004005009,64982.6465409,1121.84779118
24,005,400400,5013,240054004005013,Block 5013,G5040,U,04843,U,S,1556351,0,+39.2391666,-076.7229507,G24000504004005013,1556351.38737,6246.32563897
24,005,401504,1010,240054015041010,Block 1010,G5040,U,04843,U,S,112760,0,+39.3032548,-076.7631301,G24000504015041010,112760.433011,1365.75250032
24,005,401101,3001,240054011013001,Block 3001,G5040,U,04843,U,S,124306,0,+39.3034963,-076.7276009,G24000504011013001,124306.657254,1685.78833562
24,005,401505,2018,240054015052018,Block 2018,G5040,U,04843,U,S,19510,0,+39.2842613,-076.7522377,G24000504015052018,19509.8461054,554.786473062
24,005,401301,3019,240054013013019,Block 3019,G5040,U,04843,U,S,7029,0,+39.2922231,-076.7312801,G24000504013013019,7028.93833608,360.947448817
24,005,401301,1030,240054013011030,Block 1030,G5040,U,04843,U,S,1847,0,+39.3010885,-076.7121684,G24000504013011030,1846.94660545,401.52888046
24,005,400800,1031,240054008001031,Block 1031,G5040,U,04843,U,S,12085,0,+39.2844085,-076.7430871,G24000504008001031,12084.8971331,504.796277129
24,005,402405,1003,240054024051003,Block 1003,G5040,U,04843,U,S,1766,0,+39.3207698,-076.7303759,G24000504024051003,1766.04597996,165.858132125
24,005,402403,1010,240054024031010,Block 1010,G5040,U,04843,U,S,27847,0,+39.3312133,-076.7151817,G24000504024031010,27846.9121787,803.734821733
24,005,492401,1021,240054924011021,Block 1021,G5040,U,04843,U,S,45542,0,+39.3816880,-076.8214135,G24000504924011021,45542.4616779,1115.54979901
24,005,402503,2018,240054025032018,Block 2018,G5040,U,04843,U,S,280446,0,+39.3622282,-076.7894234,G24000504025032018,280445.503099,2604.1501223
24,005,492402,1004,240054924021004,Block 1004,G5040,U,04843,U,S,34220,0,+39.4014669,-076.8064850,G24000504924021004,34219.7800871,1064.97289807
